,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
520,390,Mãozinha Pereira,SF,23,MEM,5,0,11.0,1.4,3.2,.438,0.2,1.0,.200,1.2,2.2,.545,.469,0.6,1.0,.600,1.6,1.8,3.4,0.2,0.8,0.6,0.4,1.2,3.6,2024
521,391,Drew Peterson,PF,24,BOS,1,0,3.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2024
522,392,Filip Petrušev,C,23,TOT,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0,2024
523,392,Filip Petrušev,C,23,PHI,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
524,392,Filip Petrušev,C,23,SAC,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2024
525,393,Julian Phillips,SF,20,CHI,40,0,8.1,0.8,1.9,.416,0.3,1.0,.316,0.5,1.0,.513,.494,0.3,0.5,.684,0.3,0.6,0.9,0.3,0.2,0.2,0.3,1.0,2.2,2024
526,394,Jalen Pickett,SG,24,DEN,24,0,4.8,0.6,1.4,.424,0.3,1.0,.348,0.3,0.4,.600,.545,0.1,0.2,.750,0.0,0.5,0.5,0.8,0.1,0.0,0.4,0.5,1.6,2024
527,395,Scotty Pippen Jr.,PG,23,MEM,15,10,23.0,3.6,7.6,.474,1.4,3.0,.467,2.2,4.6,.478,.566,1.8,2.6,.692,0.7,2.1,2.9,4.1,1.3,0.5,2.3,2.5,10.4,2024
528,396,Mason Plumlee,C,33,LAC,40,9,14.2,1.9,3.1,.618,0.0,0.0,.000,1.9,3.1,.623,.618,1.5,2.2,.690,1.3,3.6,4.9,1.1,0.3,0.4,0.7,1.5,5.3,2024
529,397,Brandin Podziemski,SG,20,GSW,68,27,26.7,3.6,8.1,.445,1.2,3.2,.372,2.4,4.9,.494,.519,0.7,1.1,.618,1.6,4.2,5.8,3.7,0.9,0.2,1.2,1.7,9.1,2024
530,398,Jakob Poeltl,C,28,TOR,50,50,26.4,5.0,7.6,.656,0.0,0.0,,5.0,7.6,.656,.656,1.2,2.1,.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,3.0,11.1,2024
531,399,Aleksej Pokusevski,PF,22,TOT,22,0,13.2,1.4,3.8,.369,0.5,1.8,.256,1.0,2.0,.467,.429,0.9,1.3,.714,0.7,2.0,2.6,1.2,0.6,0.4,0.5,0.7,4.2,2024
532,399,Aleksej Pokusevski,PF,22,OKC,10,0,6.0,0.4,1.6,.250,0.2,1.1,.182,0.2,0.5,.400,.313,0.2,0.4,.500,0.2,0.8,1.0,0.5,0.1,0.1,0.3,0.5,1.2,2024
533,399,Aleksej Pokusevski,PF,22,CHO,12,0,19.2,2.3,5.7,.397,0.7,2.3,.286,1.6,3.3,.475,.456,1.5,2.0,.750,1.1,2.9,4.0,1.8,1.0,0.7,0.8,0.9,6.7,2024
534,400,Jordan Poole,SG,24,WAS,75,63,29.8,6.2,14.9,.413,2.3,7.1,.324,3.9,7.9,.493,.490,2.5,2.8,.877,0.4,2.3,2.7,4.2,1.1,0.3,2.4,3.2,17.1,2024
535,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
536,401,Craig Porter Jr.,PG,23,CLE,48,5,13.3,2.4,4.7,.509,0.3,0.7,.353,2.1,4.0,.536,.535,0.9,1.2,.732,0.4,1.8,2.2,2.4,0.4,0.3,0.9,0.8,5.9,2024
537,402,Jontay Porter,PF,24,TOR,26,5,13.8,1.5,4.0,.385,0.8,2.3,.333,0.8,1.7,.455,.481,0.6,0.7,.833,1.0,2.2,3.2,2.3,0.8,0.8,0.8,1.3,4.4,2024
538,403,Michael Porter Jr.,SF,25,DEN,76,76,31.8,6.5,13.3,.486,2.8,6.9,.400,3.7,6.5,.577,.589,1.1,1.4,.825,1.3,5.8,7.1,1.5,0.5,0.7,1.1,1.8,16.8,2024
539,404,Otto Porter Jr.,SF,30,TOR,15,1,11.6,0.9,2.2,.424,0.5,1.5,.348,0.4,0.7,.600,.545,0.2,0.2,1.000,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6,2024
540,405,Bobby Portis,PF,28,MIL,76,1,24.3,5.5,11.0,.500,1.2,3.0,.390,4.3,8.0,.541,.553,1.2,1.6,.783,1.7,5.6,7.3,1.2,0.8,0.4,1.0,2.3,13.4,2024
541,406,Kristaps Porziņģis,C,28,BOS,54,54,29.9,6.9,13.4,.516,1.9,5.2,.371,5.0,8.1,.609,.589,4.6,5.3,.861,1.7,5.3,7.0,2.0,0.7,1.9,1.6,2.8,20.4,2024
542,407,Micah Potter,PF,25,UTA,12,0,10.6,1.0,1.8,.571,0.6,1.1,.538,0.4,0.7,.625,.738,0.3,0.3,1.000,0.4,1.8,2.3,0.2,0.1,0.2,0.3,0.4,2.8,2024
543,408,Dwight Powell,C,32,DAL,60,8,13.0,1.2,1.7,.690,0.0,0.0,.500,1.1,1.6,.694,.695,1.0,1.5,.701,1.5,1.8,3.2,1.3,0.4,0.3,0.5,1.8,3.3,2024
544,409,Norman Powell,SG,30,LAC,72,2,26.2,5.0,10.1,.493,2.2,5.0,.436,2.8,5.1,.549,.602,1.9,2.3,.827,0.2,2.3,2.6,1.1,0.6,0.3,0.9,1.8,14.0,2024
545,410,Jason Preston,PG,24,UTA,4,0,7.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.8,1.0,1.8,1.8,0.3,0.0,0.5,0.3,1.0,2024
546,411,Joshua Primo,SG,21,LAC,2,0,5.0,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,2024
547,412,Taurean Prince,PF,29,LAL,73,49,27.4,3.2,7.4,.441,1.8,4.6,.392,1.4,2.7,.523,.564,0.6,0.9,.719,0.3,2.7,3.0,1.6,0.8,0.5,0.9,1.9,8.9,2024
548,413,Payton Pritchard,PG,26,BOS,76,3,21.7,3.2,7.1,.447,1.7,4.5,.377,1.5,2.6,.568,.567,0.6,0.7,.808,0.9,2.3,3.2,3.1,0.4,0.1,0.7,1.3,8.6,2024
549,414,Olivier-Maxence Prosper,PF,21,DAL,36,0,7.3,0.7,2.1,.347,0.2,0.9,.235,0.5,1.1,.439,.400,0.6,0.9,.676,0.6,1.2,1.8,0.6,0.1,0.1,0.1,0.5,2.3,2024
550,415,Trevelin Queen,SG,26,ORL,13,0,12.5,1.1,2.9,.368,0.2,1.3,.176,0.8,1.6,.524,.408,0.7,0.9,.750,0.2,1.2,1.5,1.4,0.5,0.4,0.5,1.2,3.1,2024
551,416,Neemias Queta,C,24,BOS,26,0,11.4,2.0,3.2,.614,0.0,0.0,,2.0,3.2,.614,.614,0.7,0.9,.708,1.8,2.3,4.1,0.5,0.4,0.6,0.4,1.8,4.6,2024
552,417,Immanuel Quickley,PG-SG,24,TOT,64,34,28.9,5.6,13.0,.434,2.5,6.3,.395,3.2,6.8,.470,.529,2.7,3.3,.832,0.2,3.4,3.6,4.6,0.7,0.1,1.4,1.6,16.5,2024
553,417,Immanuel Quickley,SG,24,NYK,30,0,24.0,5.1,11.2,.454,2.1,5.4,.395,2.9,5.8,.509,.549,2.7,3.1,.872,0.2,2.4,2.6,2.5,0.5,0.1,1.0,1.5,15.0,2024
554,417,Immanuel Quickley,PG,24,TOR,34,34,33.2,6.1,14.6,.421,2.8,7.0,.395,3.4,7.6,.444,.515,2.7,3.4,.798,0.3,4.2,4.5,6.5,0.9,0.2,1.7,1.8,17.7,2024
555,418,Lester Quinones,SG,23,GSW,34,0,11.0,1.5,3.7,.402,0.9,2.4,.375,0.6,1.4,.447,.520,0.5,0.8,.667,0.6,1.5,2.1,1.0,0.2,0.1,0.5,1.2,4.4,2024
556,419,Jahmi'us Ramsey,SG,22,TOR,7,1,17.3,2.6,5.9,.439,0.9,3.1,.273,1.7,2.7,.632,.512,0.7,0.9,.833,0.6,2.6,3.1,1.1,1.0,0.0,1.0,1.4,6.7,2024
557,420,Julius Randle,PF,29,NYK,46,46,35.4,8.6,18.2,.472,1.7,5.3,.311,6.9,12.9,.539,.518,5.1,6.6,.781,2.2,7.0,9.2,5.0,0.5,0.3,3.5,2.7,24.0,2024
558,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
559,421,Duop Reath,C,27,POR,62,20,18.0,3.4,7.3,.470,1.3,3.6,.360,2.1,3.7,.579,.560,1.0,1.3,.735,1.4,2.2,3.6,1.0,0.5,0.5,0.8,2.5,9.2,2024
560,422,Austin Reaves,SG,25,LAL,77,52,32.1,5.6,11.5,.485,1.8,5.1,.362,3.7,6.4,.581,.564,2.9,3.4,.865,0.7,3.7,4.4,5.6,0.8,0.3,2.1,1.8,15.9,2024
561,423,Cam Reddish,SF,24,LAL,46,26,20.9,1.9,5.0,.390,0.8,2.3,.333,1.2,2.6,.442,.469,0.9,1.2,.759,0.6,1.5,2.1,1.0,1.0,0.3,0.7,1.3,5.5,2024
562,424,Paul Reed,C,24,PHI,77,23,19.2,3.1,5.8,.537,0.3,0.7,.370,2.8,5.1,.560,.560,0.8,1.1,.732,2.3,3.5,5.9,1.2,0.8,1.0,0.8,2.4,7.2,2024
563,425,Naz Reid,C,24,MIN,75,10,24.1,5.0,10.4,.481,2.1,5.1,.414,2.9,5.3,.544,.581,1.3,1.7,.762,0.9,4.2,5.1,1.3,0.7,0.9,1.3,2.0,13.4,2024
564,426,Jared Rhoden,SG,24,DET,11,0,10.2,1.2,2.3,.520,0.4,1.0,.364,0.8,1.3,.643,.600,0.3,0.4,.750,0.2,1.4,1.5,0.7,0.1,0.5,0.5,1.3,3.0,2024
565,427,Nick Richards,C,26,CHO,64,51,26.6,3.9,5.7,.688,0.0,0.0,.000,3.9,5.6,.690,.688,2.0,2.8,.733,2.6,5.6,8.2,0.8,0.4,1.2,1.1,2.6,9.8,2024
566,428,Josh Richardson,SG,30,MIA,43,6,25.7,3.6,8.1,.444,1.5,4.4,.347,2.0,3.7,.561,.539,1.2,1.3,.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9,2024
567,429,Duncan Robinson,SF,29,MIA,66,34,28.4,4.6,10.1,.453,2.8,7.0,.399,1.8,3.0,.577,.592,1.2,1.3,.886,0.2,2.3,2.5,2.9,0.7,0.2,1.4,2.4,13.1,2024
568,430,Jerome Robinson,SG,26,GSW,20,0,3.7,0.5,1.6,.290,0.1,0.9,.118,0.4,0.7,.500,.323,0.3,0.5,.600,0.1,0.3,0.3,0.3,0.0,0.2,0.1,0.3,1.3,2024
569,431,Mitchell Robinson,C,25,NYK,25,21,26.8,2.6,4.5,.571,0.0,0.0,,2.6,4.5,.571,.571,0.8,2.1,.365,5.0,4.5,9.5,0.7,1.3,1.2,1.0,1.8,5.9,2024
570,432,Orlando Robinson,C,23,MIA,33,7,9.1,1.1,2.2,.500,0.2,0.5,.533,0.8,1.7,.491,.556,0.6,0.8,.760,0.8,1.7,2.5,1.0,0.2,0.2,0.5,1.1,3.0,2024
571,433,Jeremiah Robinson-Earl,PF,23,NOP,34,1,9.4,1.2,2.6,.472,0.4,1.1,.324,0.9,1.5,.577,.539,0.4,0.4,.800,0.6,1.5,2.1,0.6,0.3,0.1,0.4,0.7,3.2,2024
572,434,David Roddy,PF,22,TOT,63,13,18.6,2.6,6.5,.404,0.8,2.6,.293,1.9,3.9,.480,.463,0.7,1.1,.691,0.8,2.5,3.3,1.3,0.4,0.2,0.9,1.1,6.7,2024
573,434,David Roddy,PF,22,MEM,48,13,23.2,3.2,8.0,.402,1.0,3.3,.301,2.3,4.8,.470,.462,1.0,1.4,.687,1.1,3.1,4.2,1.6,0.5,0.2,1.1,1.4,8.4,2024
574,434,David Roddy,PF,22,PHO,15,0,3.9,0.7,1.5,.455,0.1,0.5,.125,0.6,0.9,.643,.477,0.1,0.1,1.000,0.1,0.5,0.7,0.2,0.1,0.0,0.2,0.2,1.5,2024
575,435,Ryan Rollins,PG,21,WAS,10,0,6.6,1.3,2.5,.520,0.2,0.3,.667,1.1,2.2,.500,.560,1.3,1.7,.765,0.2,0.9,1.1,1.1,0.8,0.3,0.7,0.7,4.1,2024
576,436,Derrick Rose,PG,35,MEM,24,7,16.6,3.2,6.9,.461,0.6,1.7,.366,2.5,5.2,.492,.506,1.0,1.1,.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8.0,2024
577,437,Terry Rozier,SG-PG,29,TOT,59,58,33.8,7.4,16.6,.444,2.5,6.9,.360,4.9,9.8,.503,.519,2.9,3.3,.872,0.6,3.5,4.1,5.7,1.0,0.4,1.8,1.7,20.1,2024
578,437,Terry Rozier,SG,29,CHO,30,30,35.5,8.4,18.3,.459,2.8,7.7,.358,5.6,10.6,.533,.535,3.6,4.3,.845,0.6,3.3,3.9,6.6,1.1,0.4,2.2,1.7,23.2,2024
579,437,Terry Rozier,PG,29,MIA,29,28,32.0,6.3,14.9,.426,2.2,6.0,.364,4.2,8.9,.467,.499,2.1,2.3,.924,0.6,3.8,4.4,4.7,0.9,0.3,1.4,1.6,17.0,2024
580,438,Rayan Rupert,SG,19,POR,33,6,13.3,1.3,3.4,.375,0.6,1.4,.404,0.7,2.0,.354,.460,0.5,0.6,.810,0.5,1.5,2.0,1.3,0.2,0.1,0.7,1.3,3.6,2024
581,439,D'Angelo Russell,PG,27,LAL,71,64,32.5,6.5,14.2,.460,3.0,7.1,.421,3.6,7.1,.499,.565,2.1,2.5,.817,0.4,2.7,3.1,6.3,0.9,0.5,2.1,2.1,18.2,2024
582,440,Matt Ryan,SF,26,NOP,25,1,15.0,2.0,4.5,.438,1.6,3.6,.456,0.3,0.9,.364,.621,0.5,0.6,.929,0.2,1.3,1.6,0.7,0.2,0.0,0.7,1.2,6.1,2024
583,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
584,441,Domantas Sabonis,C,27,SAC,76,76,35.8,7.8,13.1,.599,0.4,1.1,.383,7.4,12.0,.618,.614,3.5,5.0,.704,3.5,10.1,13.7,8.3,0.9,0.6,3.3,3.1,19.6,2024
585,442,Luka Šamanić,PF,24,UTA,37,3,7.3,1.0,2.7,.376,0.3,1.2,.250,0.7,1.5,.474,.431,0.8,1.0,.778,0.3,1.7,2.0,0.3,0.1,0.2,0.4,0.7,3.1,2024
586,443,Jermaine Samuels,SF,25,HOU,11,0,4.8,0.7,1.0,.727,0.0,0.2,.000,0.7,0.8,.889,.727,0.2,0.2,1.000,0.2,0.8,1.0,0.2,0.1,0.1,0.0,0.4,1.6,2024
587,444,Adama Sanogo,PF,21,CHI,5,0,2.8,0.8,0.8,1.000,0.0,0.0,,0.8,0.8,1.000,1.000,0.4,0.6,.667,0.6,1.0,1.6,0.0,0.0,0.0,0.2,0.0,2.0,2024
588,445,Gui Santos,PF,21,GSW,20,0,7.9,1.1,2.2,.500,0.5,1.1,.409,0.7,1.1,.591,.602,0.7,0.8,.933,0.8,1.5,2.2,0.6,0.2,0.1,0.4,1.0,3.4,2024
589,446,Dario Šarić,C,29,GSW,62,9,17.4,2.9,6.1,.465,1.2,3.1,.376,1.7,3.0,.556,.560,1.2,1.4,.854,1.1,3.3,4.5,2.3,0.5,0.1,1.2,1.8,8.1,2024
590,447,Olivier Sarr,C,24,OKC,14,0,6.8,0.8,1.4,.579,0.1,0.4,.333,0.6,0.9,.692,.632,0.7,1.1,.667,0.7,1.8,2.5,0.1,0.0,0.5,0.2,1.3,2.4,2024
591,448,Marcus Sasser,PG,23,DET,65,5,18.0,2.8,6.6,.428,1.2,3.1,.379,1.7,3.5,.472,.517,0.7,0.8,.873,0.1,1.6,1.7,3.2,0.6,0.1,1.1,1.5,7.6,2024
592,449,Admiral Schofield,PF,26,ORL,21,0,3.8,0.4,1.1,.375,0.2,0.7,.333,0.2,0.4,.444,.479,0.0,0.1,.000,0.1,0.6,0.7,0.3,0.0,0.0,0.2,0.4,1.1,2024
593,450,Dennis Schröder,PG,30,TOT,77,55,31.0,5.0,11.5,.436,1.8,4.6,.384,3.3,6.9,.471,.512,2.1,2.6,.828,0.5,2.4,2.9,6.1,0.8,0.2,1.9,2.1,13.9,2024
594,450,Dennis Schröder,PG,30,TOR,51,33,30.6,4.8,11.0,.442,1.5,4.3,.350,3.3,6.6,.501,.511,2.5,2.9,.852,0.4,2.3,2.7,6.1,0.9,0.2,1.6,2.1,13.7,2024
595,450,Dennis Schröder,PG,30,BRK,26,22,31.7,5.4,12.6,.427,2.2,5.1,.439,3.2,7.5,.418,.515,1.4,1.9,.755,0.5,2.7,3.2,5.9,0.6,0.3,2.5,2.0,14.4,2024
596,451,Dereon Seabron,SG,23,NOP,6,0,9.2,0.7,2.2,.308,0.2,0.3,.500,0.5,1.8,.273,.346,0.8,1.0,.833,0.2,1.0,1.2,0.8,0.3,0.2,0.0,0.7,2.3,2024
597,452,Alperen Sengun,C,21,HOU,63,63,32.5,8.4,15.6,.537,0.5,1.8,.297,7.8,13.8,.567,.553,3.9,5.6,.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,2024
598,453,Brice Sensabaugh,SF,20,UTA,26,9,17.3,2.5,6.3,.393,1.0,3.5,.289,1.5,2.8,.521,.472,0.9,1.1,.857,0.5,2.5,3.0,1.7,0.4,0.1,1.5,1.2,6.8,2024
599,454,Collin Sexton,SG,25,UTA,76,49,26.7,6.6,13.3,.494,1.7,4.2,.397,4.9,9.1,.538,.556,4.1,4.7,.858,0.9,1.7,2.6,4.9,0.8,0.2,2.1,2.0,18.8,2024
600,455,Landry Shamet,SG,26,WAS,46,5,15.8,2.6,6.0,.431,1.2,3.4,.338,1.4,2.5,.556,.527,0.8,1.0,.826,0.3,1.0,1.3,1.2,0.5,0.2,0.7,1.7,7.1,2024
601,456,Day'Ron Sharpe,C,22,BRK,58,1,15.1,2.8,4.9,.578,0.1,0.2,.286,2.7,4.6,.593,.585,1.3,2.1,.610,2.6,3.8,6.4,1.4,0.4,0.7,1.1,2.2,7.0,2024
602,457,Shaedon Sharpe,SG,20,POR,32,25,33.1,5.5,13.6,.406,1.9,5.6,.333,3.6,7.9,.457,.475,3.1,3.7,.824,1.3,3.7,5.0,2.9,0.9,0.4,2.3,2.8,15.9,2024
603,458,Ben Sheppard,SG,22,IND,52,1,13.5,1.5,3.8,.405,0.8,2.5,.318,0.7,1.2,.587,.513,0.4,0.5,.885,0.2,1.3,1.5,0.9,0.5,0.0,0.2,1.5,4.3,2024
604,459,Pascal Siakam,PF,29,TOT,75,75,33.5,8.5,16.0,.532,1.1,3.2,.338,7.5,12.9,.580,.565,3.7,5.0,.729,1.7,5.4,7.1,4.5,0.8,0.3,1.8,2.3,21.8,2024
605,459,Pascal Siakam,PF,29,TOR,39,39,34.7,8.3,16.0,.522,1.2,3.7,.317,7.2,12.3,.584,.559,4.3,5.7,.758,1.4,4.9,6.3,4.9,0.8,0.3,2.1,2.2,22.2,2024
606,459,Pascal Siakam,PF,29,IND,36,36,32.1,8.8,16.1,.543,0.9,2.6,.370,7.8,13.6,.576,.572,2.9,4.3,.688,2.1,5.9,7.9,4.0,0.8,0.4,1.4,2.4,21.4,2024
607,460,Ben Simmons,PG,27,BRK,15,12,23.9,2.9,4.9,.581,0.0,0.0,,2.9,4.9,.581,.581,0.4,1.0,.400,2.1,5.9,7.9,5.7,0.8,0.6,1.8,2.4,6.1,2024
608,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
609,461,Kobi Simmons,PG,26,TOR,4,0,16.8,2.3,5.3,.429,0.5,2.0,.250,1.8,3.3,.538,.476,0.0,0.0,,0.3,1.5,1.8,3.0,1.5,0.5,0.3,1.3,5.0,2024
610,462,Anfernee Simons,SG,24,POR,46,46,34.4,7.8,18.2,.430,3.4,8.8,.385,4.4,9.4,.472,.523,3.5,3.9,.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6,2024
611,463,Zavier Simpson,PG,26,MEM,1,0,9.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,2024
612,464,Jericho Sims,C,25,NYK,44,10,12.8,0.9,1.2,.704,0.0,0.0,,0.9,1.2,.704,.704,0.3,0.5,.636,1.2,2.0,3.3,0.5,0.2,0.4,0.4,1.0,2.0,2024
613,465,Dmytro Skapintsev,C,25,NYK,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
614,466,Jalen Slawson,SF,24,SAC,10,0,3.3,0.3,0.5,.600,0.0,0.2,.000,0.3,0.3,1.000,.600,0.0,0.0,,0.1,0.6,0.7,0.2,0.1,0.1,0.2,0.7,0.6,2024
615,467,Javonte Smart,PG,24,PHI,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
616,468,Marcus Smart,PG,29,MEM,20,20,30.3,5.1,11.9,.430,2.1,6.7,.313,3.0,5.2,.583,.519,2.2,2.8,.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5,2024
617,469,Dennis Smith Jr.,PG,26,BRK,56,2,18.9,2.6,6.0,.435,0.6,1.9,.294,2.1,4.1,.502,.482,0.8,1.0,.741,0.9,2.0,2.9,3.6,1.2,0.2,1.2,2.2,6.6,2024
618,470,Dru Smith,SG,26,MIA,9,0,14.6,1.7,3.7,.455,0.8,1.9,.412,0.9,1.8,.500,.561,0.2,0.2,1.000,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3,2024
619,471,Ish Smith,PG,35,CHO,43,5,17.2,1.5,3.7,.418,0.1,0.2,.500,1.4,3.5,.413,.430,0.1,0.1,.750,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2,2024
620,472,Jabari Smith Jr.,PF,20,HOU,70,70,31.7,5.0,10.9,.454,1.8,4.9,.364,3.2,6.0,.529,.537,2.1,2.5,.828,1.9,6.3,8.2,1.5,0.7,0.7,1.2,2.7,13.8,2024
621,473,Jalen Smith,C,23,IND,56,14,17.5,3.9,6.6,.593,1.0,2.4,.430,2.9,4.2,.688,.672,1.2,1.7,.680,1.8,3.8,5.7,1.0,0.3,0.7,0.7,2.1,10.0,2024
622,474,Nick Smith Jr.,SG,19,CHO,48,0,13.8,2.1,5.3,.388,1.1,2.7,.422,0.9,2.6,.354,.494,0.2,0.3,.846,0.4,1.0,1.3,1.1,0.2,0.1,0.8,1.1,5.5,2024
623,475,Terquavion Smith,PG,21,PHI,12,0,5.8,1.3,3.3,.400,1.0,2.6,.387,0.3,0.8,.444,.550,0.2,0.3,.667,0.0,0.2,0.2,0.8,0.6,0.0,0.3,0.3,3.8,2024
624,476,Jeremy Sochan,PF,20,SAS,74,73,29.6,4.6,10.5,.438,0.9,3.1,.308,3.6,7.4,.492,.483,1.5,1.9,.771,1.9,4.6,6.4,3.4,0.8,0.5,1.9,2.3,11.6,2024
625,477,Pat Spencer,PG,27,GSW,3,0,2.0,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,2024
626,478,Jaden Springer,SG-PG,21,TOT,45,1,10.0,1.2,3.0,.382,0.2,1.0,.182,1.0,2.0,.478,.412,0.7,0.8,.833,0.7,0.8,1.5,0.9,0.6,0.3,0.7,1.3,3.2,2024
627,478,Jaden Springer,SG,21,PHI,32,1,11.8,1.4,3.7,.390,0.3,1.2,.216,1.2,2.5,.469,.424,0.9,1.1,.824,0.8,1.0,1.8,1.1,0.8,0.3,0.8,1.5,4.0,2024
628,478,Jaden Springer,PG,21,BOS,13,0,5.5,0.5,1.4,.333,0.0,0.5,.000,0.5,0.8,.545,.333,0.2,0.2,1.000,0.6,0.2,0.8,0.4,0.2,0.2,0.3,0.8,1.1,2024
629,479,Lamar Stevens,PF,26,TOT,36,2,13.7,2.7,5.9,.460,0.3,1.1,.316,2.4,4.8,.491,.488,1.0,1.3,.761,0.9,2.2,3.1,0.7,0.5,0.5,0.6,1.2,6.7,2024
630,479,Lamar Stevens,PF,26,BOS,19,1,6.4,1.1,2.4,.467,0.2,0.4,.375,0.9,1.9,.486,.500,0.4,0.6,.727,0.6,1.0,1.6,0.4,0.3,0.3,0.5,0.7,2.8,2024
631,479,Lamar Stevens,PF,26,MEM,17,1,21.9,4.5,9.8,.458,0.5,1.8,.300,3.9,8.0,.493,.485,1.6,2.1,.771,1.3,3.5,4.8,0.9,0.8,0.8,0.8,1.6,11.1,2024
632,480,Isaiah Stewart,PF,22,DET,46,45,30.9,4.0,8.3,.487,1.5,3.8,.383,2.6,4.5,.575,.575,1.4,1.8,.753,1.6,5.0,6.6,1.6,0.4,0.8,1.4,2.2,10.9,2024
633,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
634,481,Julian Strawther,SF,21,DEN,46,0,11.5,1.8,4.7,.373,0.9,2.9,.296,0.9,1.8,.500,.465,0.4,0.6,.741,0.1,1.1,1.2,1.0,0.4,0.2,0.4,1.1,4.8,2024
635,482,Max Strus,SF,27,CLE,65,65,32.0,4.4,10.5,.421,2.4,6.9,.346,2.0,3.6,.567,.535,1.1,1.3,.793,0.9,3.8,4.7,3.8,0.9,0.4,1.6,2.5,12.3,2024
636,483,Jalen Suggs,SG,22,ORL,69,69,26.9,4.4,9.5,.465,2.1,5.2,.401,2.3,4.3,.542,.574,1.5,2.0,.756,0.7,2.4,3.1,2.7,1.4,0.6,1.9,2.7,12.4,2024
637,484,Cole Swider,SF,24,MIA,15,0,5.5,1.0,2.4,.417,0.7,1.9,.357,0.3,0.5,.625,.556,0.1,0.1,1.000,0.1,0.4,0.5,0.3,0.1,0.1,0.5,0.1,2.8,2024
638,485,Jae'Sean Tate,SF,28,HOU,65,9,15.9,1.7,3.5,.472,0.4,1.2,.299,1.3,2.3,.559,.522,0.4,0.6,.667,0.9,2.1,3.0,1.0,0.6,0.2,0.6,2.1,4.1,2024
639,486,Jayson Tatum,PF,25,BOS,71,71,35.8,9.2,19.4,.474,3.1,8.3,.380,6.1,11.2,.543,.554,5.6,6.8,.835,0.9,7.3,8.3,4.9,1.0,0.6,2.5,2.0,27.2,2024
